MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,MEMBER_MARITAL_STATUS_embed_dim_0,MEMBER_MARITAL_STATUS_embed_dim_1,MEMBER_MARITAL_STATUS_embed_dim_2,MEMBER_GENDER_embed_dim_0,MEMBER_GENDER_embed_dim_1,MEMBERSHIP_PACKAGE_embed_dim_0,MEMBERSHIP_PACKAGE_embed_dim_1,PAYMENT_MODE_embed_dim_0,PAYMENT_MODE_embed_dim_1,PAYMENT_MODE_embed_dim_2,y_pred,y_proba,TARGET
53.0,100000.0,150000.0,1.0,30.0,3.0,0,0.6666666666666666,1797,2009,1,30,60270.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3703647179148041,0
12.0,120000.96,219996.0,1.0,34.0,2.0,0,0.5454688267059401,1976,2008,8,4,68272.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5145121023323063,0
17.0,100000.0,450000.0,1.0,37.0,0.0,0,0.2222222222222222,1919,2008,9,30,74296.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.4160540903241875,0
12.0,200000.0,549996.0,1.0,43.0,0.0,2,0.3636390082836966,1097,2010,12,31,86430.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.5892381795939208,1
39.0,120000.0,900000.0,1.0,56.0,2.0,2,0.1333333333333333,1223,2010,8,27,112560.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.2991844455722797,0
12.0,150001.08,799992.0,2.0,52.0,1.0,0,0.1875032250322503,763,2011,11,30,104572.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5056466464448173,1
22.0,103089.26,2499996.0,1.0,34.0,0.0,3,0.0412357699772319,124,2013,8,30,68442.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.037486474440899156,0
12.0,300002.4,549996.0,1.0,65.0,0.0,2,0.5454628760936444,1007,2011,3,31,130715.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.7194543732680985,1
12.0,100000.0,249996.0,1.0,41.0,2.0,2,0.4000064001024016,1462,2009,12,31,82369.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3437188722459127,0
22.0,154636.2,2499996.0,1.0,34.0,0.0,3,0.0618545789673263,96,2013,9,27,68442.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.06551560689598368,0
12.0,100000.0,2499996.0,1.0,40.0,3.0,1,0.0400000640001024,2158,2008,2,4,80320.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.23200645973936893,0
12.0,120000.96,800004.0,1.0,34.0,2.0,0,0.15000044999775,2056,2008,5,16,68272.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5066304791787313,1
12.0,101250.0,399996.0,1.0,44.0,0.0,0,0.2531275312753127,1311,2010,5,31,88440.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.26133394283252653,0
18.0,200000.0,480000.0,1.0,67.0,2.0,1,0.4166666666666667,1555,2009,9,29,134603.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2770452577239048,0
52.0,107999.58,799992.0,1.0,53.0,3.0,0,0.13500082500825,294,2013,3,13,106689.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.004264897432019726,0
17.0,100000.0,420000.0,1.0,35.0,3.0,0,0.238095238095238,1812,2009,1,15,70315.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2819249131716786,0
12.0,200000.0,900000.0,1.0,26.0,0.0,2,0.2222222222222222,1118,2010,12,10,52260.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.5106705061788084,1
12.0,100000.0,900000.0,1.0,30.0,3.0,1,0.1111111111111111,532,2012,7,18,60360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.4623883402409328,1
12.0,996970.0,699996.0,1.0,42.0,2.0,0,1.4242509957199756,276,2013,3,31,84546.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.03473511240854524,0
17.0,148449.36,240000.0,2.0,57.0,3.0,1,0.618539,338,2013,1,28,114741.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.2510194358166865,0
22.0,113533.81,549996.0,6.0,66.0,2.0,3,0.2064266103753481,55,2013,11,7,132858.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.006775140489543782,0
48.0,100000.0,150000.0,1.0,47.0,2.0,1,0.6666666666666666,1433,2010,1,29,94470.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3071847063144154,0
15.0,100000.0,350004.0,1.0,69.0,1.0,0,0.2857110204454806,1547,2009,10,7,138621.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.19567839161373862,0
66.0,100000.0,324996.0,1.0,26.0,0.0,2,0.3076960947211658,1372,2010,3,31,52260.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3770256130080894,0
17.0,149994.36,499992.0,2.0,64.0,3.0,2,0.2999935198963183,85,2013,10,8,128832.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.06394794299824007,0
22.0,100001.16,499992.0,2.0,48.0,1.0,0,0.2000055200883214,349,2013,1,17,96624.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.44659515084617385,1
12.0,100000.0,399996.0,1.0,34.0,3.0,1,0.2500025000250002,1923,2008,9,26,68272.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2702924274465395,0
67.0,199999.6,699996.0,2.0,37.0,2.0,1,0.2857153469448397,154,2013,7,31,74481.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.010394829093060547,0
17.0,103089.98,1500000.0,2.0,45.0,3.0,3,0.0687266533333333,113,2013,9,10,90585.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0019275175851802989,0
44.0,337500.0,999996.0,1.0,50.0,0.0,2,0.3375013500054,1260,2010,7,21,100500.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.544121284973578,0
17.0,103009.38,300000.0,1.0,59.0,2.0,3,0.3433646,233,2013,5,13,118767.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.004604382527498203,0
53.0,100000.0,6999996.0,1.0,42.0,3.0,2,0.0142857224489842,1219,2010,8,31,84420.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.26639981771141785,0
17.0,124000.02,750000.0,1.0,48.0,3.0,1,0.16533336,282,2013,3,25,96624.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.004268892566458181,0
12.0,300000.0,499992.0,1.0,59.0,0.0,2,0.6000096001536025,642,2012,3,30,118708.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7148417006273082,1
12.0,100000.0,500004.0,1.0,51.0,1.0,0,0.1999984000127999,1647,2009,6,29,102459.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.23206512384553174,0
17.0,123695.04,3000000.0,1.0,37.0,2.0,3,0.04123168,349,2013,1,17,74481.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.05107123186699782,0
21.0,200000.0,549996.0,6.0,64.0,3.0,3,0.3636390082836966,1797,2009,1,30,128576.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.31034469605638343,0
12.0,150001.2,380004.0,1.0,42.0,1.0,1,0.3947358448858433,2144,2008,2,18,84336.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5539073535042143,1
22.0,200008.0,597024.0,1.0,40.0,1.0,0,0.3350083078737203,1531,2009,10,23,80360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3911094191457915,1
34.0,100000.0,300000.0,1.0,51.0,2.0,0,0.3333333333333333,2171,2008,1,22,102408.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3087945825602233,0
12.0,300000.0,1099992.0,2.0,43.0,3.0,3,0.2727292562127724,736,2011,12,27,86473.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7641186437563072,1
23.0,120000.0,519996.0,1.0,61.0,1.0,3,0.2307710059308148,1540,2009,10,14,122549.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,0,0.2647787069657729,0
22.0,123702.72,600000.0,1.0,62.0,3.0,3,0.2061712,170,2013,7,15,124806.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.060228470048572465,0
27.0,100000.0,2700000.0,1.0,46.0,1.0,3,0.037037037037037,1219,2010,8,31,92460.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.31148924593044425,0
27.0,125000.0,549996.0,1.0,13.0,0.0,1,0.2272743801773104,1437,2010,1,25,26130.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.19119579123473357,0
101.0,103148.4,300000.0,2.0,27.0,0.0,0,0.3438279999999999,672,2012,2,29,54324.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.4410487983570338,0
12.0,100000.0,321168.0,1.0,38.0,0.0,1,0.311363523140537,1576,2009,9,8,76342.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3284591798781878,0
83.0,269605.4,999996.0,1.0,42.0,0.0,1,0.2696064784259137,825,2011,9,29,84462.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.5153975574527075,0
32.0,100013.23,600000.0,2.0,25.0,0.0,0,0.1666887166666666,276,2013,3,31,50325.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.013096317037173235,0
22.0,500250.0,1200000.0,1.0,30.0,2.0,1,0.416875,1349,2010,4,23,60300.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.47361763205155916,1
76.0,137000.08,799992.0,1.0,56.0,0.0,2,0.1712518125181251,356,2013,1,10,112728.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.005423515109341882,0
17.0,109028.92,249996.0,1.0,47.0,0.0,3,0.4361226579625274,559,2012,6,21,94564.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094,0,0.16958825310528136,0
12.0,100000.0,549996.0,4.0,39.0,2.0,1,0.1818195041418483,1372,2010,3,31,78390.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2622858920587745,0
12.0,100000.0,650004.0,5.0,28.0,3.0,0,0.1538452071064178,1560,2009,9,24,56252.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.21607463473530597,0
84.0,206181.48,849996.0,2.0,51.0,0.0,0,0.2425675885533579,155,2013,7,30,102663.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.005832630064247422,0
12.0,100000.0,390000.0,1.0,40.0,1.0,1,0.2564102564102564,1450,2010,1,12,80400.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.29776767132348353,1
12.0,150003.0,549996.0,6.0,57.0,3.0,0,0.2727347107978967,1087,2011,1,10,114627.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.5139003753264871,1
32.0,100000.0,549996.0,6.0,62.0,3.0,0,0.1818195041418483,1223,2010,8,27,124620.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3249812690125426,0
12.0,1000008.0,549996.0,1.0,49.0,0.0,1,1.8182095869788144,1220,2010,8,30,98490.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.47892281729670644,0
17.0,120981.68,549996.0,6.0,64.0,1.0,3,0.2199682906784776,133,2013,8,21,128832.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0020525191492963796,0
22.0,206180.16,549996.0,6.0,63.0,0.0,3,0.3748757445508694,140,2013,8,14,126819.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0008129044865880556,0
23.0,150000.0,500004.0,1.0,61.0,2.0,1,0.2999976000191998,1654,2009,6,22,122549.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.22668412915863245,0
22.0,100000.0,401136.0,1.0,55.0,0.0,1,0.2492920106896414,276,2013,3,31,110715.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.02345176658864531,0
17.0,152719.72,300000.0,1.0,59.0,1.0,3,0.5090657333333334,498,2012,8,21,118708.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.26396355250239467,0
27.0,120000.0,549996.0,1.0,57.0,0.0,3,0.2181834049702179,1412,2010,2,19,114570.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.37966071529849815,0
53.0,500000.0,800004.0,1.0,42.0,1.0,1,0.624996875015625,1433,2010,1,29,84420.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.4660577033327888,0
42.0,100000.0,200004.0,1.0,42.0,1.0,1,0.499990000199996,1623,2009,7,23,84378.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,0,0.3773469377656854,0
40.0,100000.0,549996.0,1.0,65.0,3.0,1,0.1818195041418483,1323,2010,5,19,130650.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.22005380113140485,0
17.0,300366.98,549996.0,6.0,65.0,1.0,1,0.5461257536418447,276,2013,3,31,130845.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0066193927985682965,0
27.0,100000.0,549996.0,6.0,67.0,2.0,3,0.1818195041418483,1223,2010,8,27,134670.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,0,0.31763362073563395,0
12.0,100000.0,399996.0,1.0,29.0,0.0,1,0.2500025000250002,693,2012,2,8,58348.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.693972696319564,1
12.0,10000000.0,549996.0,2.0,17.0,0.0,1,18.18195041418483,320,2013,2,15,34221.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.07656328027465667,0
12.0,300000.0,499992.0,1.0,45.0,1.0,2,0.6000096001536025,642,2012,3,30,90540.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.754943502134369,1
12.0,100000.0,450000.0,1.0,62.0,2.0,0,0.2222222222222222,1493,2009,11,30,124558.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.19245217233329096,0
27.0,110089.72,1200000.0,1.0,47.0,2.0,0,0.0917414333333333,551,2012,6,29,94564.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.31996037530146026,1
47.0,100000.0,499992.0,1.0,43.0,1.0,3,0.2000032000512008,1414,2010,2,17,86430.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3344707204976695,1
12.0,300000.0,350004.0,1.0,38.0,2.0,1,0.8571330613364418,1014,2011,3,24,76418.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7240619332570385,1
40.0,360000.0,720000.0,1.0,55.0,3.0,0,0.5,1252,2010,7,29,110550.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.3776458701945824,1
22.0,128619.86,9999996.0,1.0,53.0,3.0,1,0.0128619911447964,64,2013,10,29,106689.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.020604851849465415,0
62.0,100000.0,549996.0,1.0,62.0,3.0,3,0.1818195041418483,1255,2010,7,26,124620.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.4112715452496804,1
12.0,500000.0,649992.0,1.0,37.0,1.0,3,0.7692402368029145,427,2012,10,31,74444.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.17764014934063468,0
12.0,100000.0,499992.0,1.0,28.0,0.0,0,0.2000032000512008,2193,2007,12,31,56196.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,1,0.5344958518222749,1
57.0,199999.74,499992.0,1.0,49.0,1.0,0,0.4000058800940815,215,2013,5,31,98637.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.007370250183565201,0
9.0,100000.0,350004.0,1.0,21.0,0.0,0,0.2857110204454806,1507,2009,11,16,42189.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.39740643070150306,1
17.0,100000.44,600000.0,2.0,42.0,2.0,0,0.1666674,286,2013,3,21,84546.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.006032545280390108,0
27.0,100000.0,950004.0,1.0,30.0,2.0,3,0.1052627146833066,1338,2010,5,4,60300.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3445439590817489,0
60.0,200041.56,500004.0,1.0,23.0,0.0,0,0.4000799193606451,1751,2009,3,17,46207.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4650442546546734,1
22.0,399999.6,549996.0,6.0,64.0,3.0,1,0.7272772892893766,124,2013,8,30,128832.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.004750715506761327,0
17.0,279399.86,1500000.0,2.0,62.0,2.0,1,0.1862665733333333,276,2013,3,31,124806.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0026270259927009187,0
17.0,108004.08,300000.0,1.0,37.0,2.0,3,0.3600136,369,2012,12,28,74444.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.09189343722830452,0
17.0,100061.23,300000.0,1.0,45.0,1.0,0,0.3335374333333333,1181,2010,10,8,90450.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.5400055022378816,0
12.0,100000.0,1350000.0,2.0,70.0,1.0,1,0.074074074074074,537,2012,7,13,140840.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3748726667712561,0
17.0,123695.04,1599996.0,1.0,36.0,1.0,3,0.0773095932739831,219,2013,5,27,72468.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.057347595386948044,0
76.0,100514.44,3000000.0,1.0,27.0,0.0,1,0.0335048133333333,1017,2011,3,21,54297.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.29044857134992286,0
32.0,100000.0,240000.0,1.0,52.0,2.0,0,0.4166666666666667,1611,2009,8,4,104468.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.2662332443391067,0
59.0,200000.0,799992.0,1.0,36.0,3.0,2,0.2500025000250002,1372,2010,3,31,72360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.35595391113208646,1
12.0,150000.0,6809232.0,2.0,57.0,3.0,2,0.0220289160363459,519,2012,7,31,114684.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.35500244394574115,1
17.0,300002.4,2400000.0,1.0,67.0,2.0,3,0.125001,1791,2009,2,5,134603.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.22485013701663292,0
17.0,263977.44,799992.0,1.0,46.0,1.0,3,0.3299750997509975,366,2012,12,31,92552.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.05490770813491421,0
17.0,100000.8,549996.0,4.0,20.0,0.0,1,0.1818209586978814,2193,2007,12,31,40140.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5157975500306197,0
27.0,100000.0,499992.0,1.0,25.0,0.0,3,0.2000032000512008,1336,2010,5,6,50250.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3908111336834267,0
53.0,209999.98,900000.0,5.0,84.0,3.0,2,0.2333333111111111,93,2013,9,30,169092.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0031690926905544453,0
51.0,240000.96,2000004.0,1.0,33.0,3.0,1,0.12000023999952,1952,2008,8,28,66264.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.21020689894907285,0
17.0,202297.5,1200000.0,1.0,59.0,2.0,3,0.16858125,530,2012,7,20,118708.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.23030695609311838,0
