MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_MARITAL_STATUS,MEMBER_GENDER,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBERSHIP_PACKAGE,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,PAYMENT_MODE,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,TARGET
12.0,190001.52,S,M,600000.0,1.0,TYPE-B,28.0,0.0,MONTHLY,1,0.3166692,1829,2008,12,29,56224.0,1
17.0,100000.0,M,M,1399992.0,1.0,TYPE-B,40.0,3.0,ANNUAL,1,0.0714289795941691,1665,2009,6,11,80360.0,0
17.0,100000.0,M,M,800004.0,1.0,TYPE-B,29.0,2.0,ANNUAL,0,0.12499937500312498,2052,2008,5,20,58232.0,0
12.0,150000.0,M,M,4701828.0,2.0,TYPE-B,61.0,3.0,ANNUAL,0,0.03190248558645701,491,2012,8,28,122732.0,0
17.0,100000.0,S,M,999996.0,1.0,TYPE-B,30.0,0.0,SEMI-ANNUAL,1,0.1000004000016,1903,2008,10,16,60240.0,1
9.0,120000.96,M,M,500004.0,1.0,TYPE-B,33.0,1.0,MONTHLY,0,0.24000000000000002,1381,2010,3,22,66330.0,0
17.0,100000.0,S,M,949992.0,1.0,TYPE-B,33.0,0.0,ANNUAL,0,0.10526404432879435,1888,2008,10,31,66264.0,0
30.0,120000.96,M,M,500004.0,1.0,TYPE-B,55.0,1.0,MONTHLY,0,0.24000000000000002,1951,2008,8,29,110440.0,0
42.0,100000.0,M,F,350004.0,1.0,TYPE-B,53.0,1.0,ANNUAL,0,0.28571102044548063,1437,2010,1,25,106530.0,0
17.0,120639.6,M,F,300000.0,2.0,TYPE-A,29.0,2.0,MONTHLY,3,0.40213200000000004,36,2013,11,26,58377.0,0
34.0,100000.0,M,M,500004.0,1.0,TYPE-B,50.0,2.0,SEMI-ANNUAL,1,0.1999984000127999,1897,2008,10,22,100400.0,0
17.0,103090.4,M,F,480000.0,2.0,TYPE-A,46.0,2.0,SEMI-ANNUAL,3,0.21477166666666667,79,2013,10,14,92598.0,0
12.0,150000.0,M,M,1999992.0,1.0,TYPE-B,69.0,2.0,ANNUAL,2,0.0750003000012,551,2012,6,29,138828.0,1
12.0,100000.0,Unknown,F,180000.0,2.0,TYPE-B,46.0,0.0,SEMI-ANNUAL,0,0.5555555555555556,377,2012,12,20,92552.0,1
12.0,100000.0,M,M,350004.0,5.0,TYPE-B,46.0,3.0,SEMI-ANNUAL,1,0.28571102044548063,1738,2009,3,30,92414.0,0
17.0,191987.76,Unknown,M,799992.0,1.0,TYPE-A,60.0,1.0,MONTHLY,3,0.23998709987099873,223,2013,5,23,120780.0,0
76.0,150000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,41.0,0.0,ANNUAL,1,0.27272925621277244,1447,2010,1,15,82410.0,0
17.0,243609.24,M,F,399996.0,1.0,TYPE-A,41.0,2.0,MONTHLY,3,0.6090291902919029,191,2013,6,24,82533.0,0
12.0,100000.0,Unknown,M,600000.0,1.0,TYPE-B,49.0,0.0,ANNUAL,3,0.16666666666666666,733,2011,12,30,98539.0,1
36.0,100000.8,M,M,410004.0,1.0,TYPE-B,39.0,1.0,MONTHLY,2,0.2439020107120906,2102,2008,3,31,78312.0,0
17.0,104666.9,M,M,500004.0,1.0,TYPE-B,37.0,3.0,ANNUAL,1,0.20933212534299725,1650,2009,6,26,74333.0,1
12.0,150000.0,M,M,300000.0,1.0,TYPE-B,39.0,3.0,ANNUAL,2,0.5,2113,2008,3,20,78312.0,1
32.0,100013.23,S,M,600000.0,2.0,TYPE-A,25.0,0.0,ANNUAL,0,0.16668871666666665,276,2013,3,31,50325.0,0
12.0,120000.96,Unknown,Unknown,549996.0,1.0,TYPE-B,68.0,2.0,MONTHLY,1,0.21818515043745773,1227,2010,8,23,136680.0,0
27.0,100000.0,S,M,249996.0,1.0,TYPE-B,28.0,0.0,SEMI-ANNUAL,3,0.4000064001024016,1405,2010,2,26,56280.0,0
12.0,100000.0,M,M,300000.0,1.0,TYPE-B,50.0,3.0,ANNUAL,1,0.3333333333333333,461,2012,9,27,100600.0,0
32.0,100167.48,M,F,540000.0,1.0,TYPE-A,38.0,2.0,MONTHLY,2,0.18549533333333332,511,2012,8,8,76456.0,0
42.0,100000.0,M,M,399996.0,1.0,TYPE-B,53.0,3.0,ANNUAL,0,0.25000250002500024,1314,2010,5,28,106530.0,0
86.0,200000.19,Unknown,M,699996.0,2.0,TYPE-A,46.0,0.0,ANNUAL,1,0.2857161898067989,737,2011,12,26,92506.0,1
12.0,250000.0,M,M,300000.0,2.0,TYPE-B,38.0,1.0,ANNUAL,1,0.8333333333333334,674,2012,2,27,76456.0,1
48.0,120000.96,M,F,450000.0,1.0,TYPE-B,37.0,3.0,MONTHLY,3,0.26666880000000004,1603,2009,8,12,74333.0,0
59.0,100000.0,S,M,399996.0,1.0,TYPE-B,24.0,0.0,QUARTERLY,1,0.25000250002500024,2109,2008,3,24,48192.0,0
25.0,180000.0,M,F,549996.0,4.0,TYPE-B,70.0,1.0,MONTHLY,2,0.32727510745532695,1441,2010,1,21,140700.0,0
17.0,239995.68,M,M,999996.0,1.0,TYPE-A,60.0,1.0,MONTHLY,1,0.23999663998655993,229,2013,5,17,120780.0,0
17.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,53.0,0.0,ANNUAL,3,0.1818195041418483,2130,2008,3,3,106424.0,1
27.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,60.0,0.0,ANNUAL,0,0.1818195041418483,1412,2010,2,19,120600.0,1
72.0,100000.35,Unknown,M,1099992.0,1.0,TYPE-A,34.0,2.0,ANNUAL,3,0.0909100702550564,775,2011,11,18,68374.0,0
78.0,100000.09,S,M,999996.0,1.0,TYPE-A,25.0,0.0,ANNUAL,3,0.10000049000196,707,2012,1,25,50300.0,1
86.0,100000.0,Unknown,Unknown,549996.0,6.0,TYPE-B,63.0,0.0,SEMI-ANNUAL,2,0.1818195041418483,1372,2010,3,31,126630.0,1
17.0,125107.78,Unknown,M,600000.0,2.0,TYPE-A,40.0,0.0,ANNUAL,1,0.20851296666666666,383,2012,12,14,80480.0,0
17.0,101000.0,M,M,900000.0,1.0,TYPE-B,78.0,3.0,ANNUAL,0,0.11222222222222222,1372,2010,3,31,156780.0,0
27.0,100000.0,M,M,600000.0,1.0,TYPE-B,39.0,3.0,ANNUAL,1,0.16666666666666666,1433,2010,1,29,78390.0,0
52.0,199999.58,M,M,600000.0,2.0,TYPE-A,52.0,3.0,ANNUAL,1,0.3333326333333333,83,2013,10,10,104676.0,0
55.0,250000.0,M,M,300000.0,1.0,TYPE-B,40.0,3.0,ANNUAL,1,0.8333333333333334,1204,2010,9,15,80400.0,1
27.0,110089.72,M,M,1200000.0,1.0,TYPE-A,47.0,2.0,SEMI-ANNUAL,0,0.09174143333333333,551,2012,6,29,94564.0,1
64.0,251286.35,M,M,1200000.0,1.0,TYPE-A,41.0,2.0,ANNUAL,3,0.20940529166666666,1072,2011,1,25,82451.0,1
27.0,100000.0,M,M,500004.0,1.0,TYPE-B,39.0,2.0,ANNUAL,3,0.1999984000127999,1363,2010,4,9,78390.0,1
17.0,150000.0,M,F,549996.0,4.0,TYPE-B,21.0,3.0,ANNUAL,0,0.27272925621277244,2109,2008,3,24,42168.0,0
31.0,100000.0,M,M,549996.0,6.0,TYPE-B,63.0,2.0,ANNUAL,2,0.1818195041418483,1325,2010,5,17,126630.0,0
27.0,143471.87,M,F,499992.0,1.0,TYPE-A,30.0,2.0,ANNUAL,3,0.28694833117329877,397,2012,11,30,60360.0,0
12.0,100000.0,S,M,399996.0,1.0,TYPE-B,30.0,0.0,SEMI-ANNUAL,0,0.25000250002500024,2107,2008,3,26,60240.0,1
36.0,100000.8,M,F,140004.0,1.0,TYPE-B,48.0,2.0,MONTHLY,0,0.7142710208279763,1906,2008,10,13,96384.0,1
76.0,150000.25,Unknown,M,549996.0,1.0,TYPE-A,54.0,3.0,ANNUAL,0,0.2727297107615328,1069,2011,1,28,108594.0,0
17.0,300000.36,Unknown,M,1500000.0,1.0,TYPE-A,60.0,0.0,ANNUAL,2,0.20000024,96,2013,9,27,120780.0,0
52.0,250000.0,M,M,4299996.0,1.0,TYPE-B,42.0,2.0,ANNUAL,0,0.0581395889670595,1220,2010,8,30,84420.0,0
17.0,120887.46,M,M,1200000.0,1.0,TYPE-A,57.0,3.0,ANNUAL,3,0.10073955000000001,62,2013,10,31,114741.0,0
68.0,322878.0,S,M,480000.0,1.0,TYPE-B,24.0,0.0,ANNUAL,2,0.6726625,1372,2010,3,31,48240.0,1
52.0,147507.41,Unknown,M,549996.0,1.0,TYPE-A,63.0,1.0,ANNUAL,3,0.26819724143448315,692,2012,2,9,126756.0,0
17.0,123703.56,M,M,499992.0,1.0,TYPE-A,42.0,2.0,MONTHLY,3,0.24741107857725722,276,2013,3,31,84546.0,0
46.0,100000.0,M,M,500004.0,1.0,TYPE-B,39.0,2.0,ANNUAL,1,0.1999984000127999,1582,2009,9,2,78351.0,1
17.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,30.0,0.0,ANNUAL,1,0.1818195041418483,2240,2007,11,14,60210.0,0
17.0,128608.08,Unknown,M,549996.0,6.0,TYPE-A,72.0,2.0,MONTHLY,3,0.23383457334235158,511,2012,8,8,144864.0,0
17.0,103090.04,M,F,784704.0,2.0,TYPE-A,57.0,2.0,ANNUAL,1,0.13137442908408775,230,2013,5,16,114741.0,0
12.0,150000.0,Unknown,F,549996.0,4.0,TYPE-B,69.0,0.0,ANNUAL,3,0.27272925621277244,642,2012,3,30,138828.0,1
12.0,100000.0,S,M,289992.0,1.0,TYPE-B,27.0,0.0,SEMI-ANNUAL,2,0.3448370989544539,287,2013,3,20,54351.0,0
71.0,301543.84,M,F,800004.0,1.0,TYPE-A,34.0,1.0,ANNUAL,2,0.37692791536042325,1057,2011,2,9,68374.0,1
43.0,300000.0,M,M,699996.0,1.0,TYPE-B,41.0,1.0,ANNUAL,1,0.42857387756501464,1702,2009,5,5,82369.0,1
17.0,614784.36,S,M,4500000.0,1.0,TYPE-A,48.0,0.0,MONTHLY,3,0.13661874666666665,276,2013,3,31,96624.0,0
12.0,300000.0,M,M,17957076.0,2.0,TYPE-B,48.0,3.0,ANNUAL,1,0.01670650611491537,595,2012,5,16,96576.0,1
12.0,500000.0,M,F,1500000.0,1.0,TYPE-B,41.0,3.0,ANNUAL,1,0.3333333333333333,919,2011,6,27,82451.0,1
12.0,200000.0,M,F,549996.0,6.0,TYPE-B,60.0,2.0,ANNUAL,1,0.3636390082836966,1738,2009,3,30,120540.0,0
80.0,100414.26,S,F,1500000.0,1.0,TYPE-A,23.0,0.0,ANNUAL,0,0.06694283999999999,1007,2011,3,31,46253.0,0
12.0,499999.99,S,F,600000.0,1.0,TYPE-B,50.0,0.0,ANNUAL,2,0.8333333166666667,793,2011,10,31,100550.0,1
17.0,100000.39,Unknown,Unknown,549996.0,1.0,TYPE-B,64.0,0.0,ANNUAL,0,0.18182021323791445,1682,2009,5,25,128576.0,1
22.0,120000.0,M,M,500004.0,1.0,TYPE-B,36.0,1.0,ANNUAL,1,0.23999808001535988,1422,2010,2,9,72360.0,0
22.0,100000.42,Unknown,F,399996.0,2.0,TYPE-A,63.0,0.0,ANNUAL,2,0.25000355003550034,33,2013,11,29,126819.0,0
34.0,100000.0,M,M,500004.0,1.0,TYPE-B,51.0,3.0,QUARTERLY,2,0.1999984000127999,1737,2009,3,31,102459.0,1
72.0,100000.0,S,M,200004.0,1.0,TYPE-B,21.0,0.0,ANNUAL,2,0.499990000199996,1394,2010,3,9,42210.0,0
42.0,1000000.0,M,M,3999996.0,1.0,TYPE-B,52.0,1.0,ANNUAL,2,0.25000025000025,1233,2010,8,17,104520.0,0
12.0,100000.0,M,M,249996.0,5.0,TYPE-B,29.0,3.0,SEMI-ANNUAL,1,0.4000064001024016,1717,2009,4,20,58261.0,0
22.0,103090.03,M,M,1999992.0,1.0,TYPE-A,30.0,3.0,ANNUAL,0,0.051545221180884726,335,2013,1,31,60390.0,0
48.0,300000.0,M,F,450000.0,1.0,TYPE-B,37.0,2.0,ANNUAL,1,0.6666666666666666,1624,2009,7,22,74333.0,0
12.0,120000.96,S,M,999996.0,1.0,TYPE-B,30.0,0.0,MONTHLY,1,0.12000144000576003,1097,2010,12,31,60300.0,1
12.0,200000.0,Unknown,F,549996.0,6.0,TYPE-B,65.0,0.0,ANNUAL,1,0.3636390082836966,1080,2011,1,17,130715.0,1
22.0,103089.96,S,F,399996.0,1.0,TYPE-A,29.0,0.0,SEMI-ANNUAL,3,0.25772747727477274,195,2013,6,20,58377.0,0
12.0,100000.0,M,F,450000.0,1.0,TYPE-B,36.0,2.0,SEMI-ANNUAL,1,0.2222222222222222,796,2011,10,28,72396.0,0
53.0,199990.0,S,M,1200000.0,1.0,TYPE-B,29.0,0.0,SEMI-ANNUAL,0,0.16665833333333332,1916,2008,10,3,58232.0,0
49.0,113008.68,M,M,399996.0,2.0,TYPE-A,56.0,1.0,MONTHLY,1,0.28252452524525246,653,2012,3,19,112672.0,0
22.0,154635.07,M,M,1399992.0,1.0,TYPE-A,35.0,3.0,ANNUAL,1,0.11045425259572912,99,2013,9,24,70455.0,0
12.0,300000.0,S,M,350004.0,1.0,TYPE-B,25.0,0.0,ANNUAL,2,0.8571330613364418,678,2012,2,23,50300.0,1
27.0,100000.0,M,M,650004.0,1.0,TYPE-B,30.0,1.0,QUARTERLY,0,0.1538452071064178,1426,2010,2,5,60300.0,0
12.0,120000.96,M,M,450000.0,1.0,TYPE-B,46.0,3.0,MONTHLY,1,0.26666880000000004,2162,2008,1,31,92368.0,0
27.0,100000.0,Unknown,Unknown,549996.0,6.0,TYPE-B,77.0,0.0,ANNUAL,0,0.1818195041418483,1344,2010,4,28,154770.0,0
17.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,54.0,0.0,ANNUAL,1,0.1818195041418483,1646,2009,6,30,108486.0,0
27.0,100000.8,S,M,800004.0,1.0,TYPE-B,39.0,0.0,MONTHLY,0,0.12500037499812502,1413,2010,2,18,78390.0,1
102.0,162231.23,Unknown,M,999996.0,1.0,TYPE-A,34.0,0.0,ANNUAL,3,0.16223187892751573,103,2013,9,20,68442.0,0
12.0,100000.0,M,F,499992.0,2.0,TYPE-B,42.0,2.0,ANNUAL,0,0.2000032000512008,642,2012,3,30,84504.0,1
91.0,134802.7,Unknown,M,549996.0,1.0,TYPE-A,40.0,0.0,ANNUAL,0,0.24509760070982337,1038,2011,2,28,80440.0,0
12.0,100000.0,M,M,249996.0,5.0,TYPE-B,44.0,2.0,SEMI-ANNUAL,1,0.4000064001024016,1800,2009,1,27,88396.0,0
12.0,100000.0,M,M,649992.0,1.0,TYPE-B,41.0,1.0,ANNUAL,1,0.1538480473605829,680,2012,2,21,82492.0,0
12.0,200000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,45.0,3.0,ANNUAL,1,0.3636390082836966,1321,2010,5,21,90450.0,0
34.0,105000.0,M,M,225000.0,1.0,TYPE-B,51.0,2.0,ANNUAL,0,0.4666666666666667,2091,2008,4,11,102408.0,0
17.0,100199.2,Unknown,Unknown,549996.0,1.0,TYPE-B,52.0,0.0,SEMI-ANNUAL,0,0.18218168859409886,1916,2008,10,3,104416.0,0
22.0,100114.42,Unknown,M,549996.0,6.0,TYPE-A,64.0,2.0,SEMI-ANNUAL,3,0.1820275420184874,93,2013,9,30,128832.0,0
12.0,100000.0,Unknown,F,499992.0,1.0,TYPE-B,60.0,0.0,SEMI-ANNUAL,0,0.2000032000512008,733,2011,12,30,120660.0,1
90.0,199999.74,Unknown,M,549996.0,6.0,TYPE-A,76.0,0.0,ANNUAL,3,0.3636385355529858,96,2013,9,27,152988.0,0
12.0,100000.0,M,M,249996.0,1.0,TYPE-B,51.0,3.0,SEMI-ANNUAL,0,0.4000064001024016,1482,2009,12,11,102459.0,0
17.0,150001.2,M,M,600000.0,1.0,TYPE-B,33.0,3.0,MONTHLY,2,0.250002,1405,2010,2,26,66330.0,0
17.0,120000.84,M,F,300000.0,2.0,TYPE-A,53.0,2.0,MONTHLY,2,0.4000028,254,2013,4,22,106689.0,0
77.0,149999.6,Unknown,M,549996.0,1.0,TYPE-A,54.0,0.0,ANNUAL,2,0.2727285289347559,491,2012,8,28,108648.0,0
12.0,100000.0,M,M,499992.0,1.0,TYPE-B,35.0,3.0,SEMI-ANNUAL,2,0.2000032000512008,764,2011,11,29,70385.0,1
12.0,100000.0,M,M,949992.0,1.0,TYPE-B,45.0,1.0,ANNUAL,1,0.10526404432879435,1783,2009,2,13,90405.0,1
50.0,110996.29,M,M,1299996.0,1.0,TYPE-A,55.0,2.0,ANNUAL,2,0.08538202425238231,187,2013,6,28,110715.0,0
32.0,100000.78,M,M,349992.0,1.0,TYPE-A,59.0,2.0,ANNUAL,0,0.28572304509817364,147,2013,8,7,118767.0,0
27.0,279776.4,M,M,11355492.0,1.0,TYPE-A,37.0,3.0,ANNUAL,1,0.024637981339778146,1106,2010,12,22,74370.0,0
27.0,100000.0,M,F,249996.0,1.0,TYPE-B,44.0,3.0,ANNUAL,1,0.4000064001024016,1343,2010,4,29,88440.0,1
12.0,100000.0,M,M,750000.0,1.0,TYPE-B,64.0,1.0,ANNUAL,0,0.13333333333333333,276,2013,3,31,128832.0,0
12.0,100000.0,M,M,1099992.0,1.0,TYPE-B,34.0,2.0,ANNUAL,1,0.09090975207092415,344,2013,1,22,68442.0,0
17.0,167555.06,Unknown,M,1200000.0,1.0,TYPE-A,44.0,0.0,ANNUAL,3,0.13962921666666667,277,2013,3,30,88572.0,0
12.0,100000.56,M,M,1099992.0,1.0,TYPE-B,58.0,2.0,MONTHLY,1,0.09091026116553574,656,2012,3,16,116696.0,0
47.0,250000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,62.0,1.0,ANNUAL,3,0.4545487603546208,1938,2008,9,11,124496.0,0
22.0,103090.17,W,M,549996.0,6.0,TYPE-A,65.0,0.0,ANNUAL,3,0.18743803591298847,71,2013,10,22,130845.0,0
12.0,170000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,50.0,0.0,ANNUAL,2,0.3090931570411421,1547,2009,10,7,100450.0,0
22.0,200000.0,Unknown,M,549996.0,1.0,TYPE-B,62.0,0.0,ANNUAL,0,0.3636390082836966,1129,2010,11,29,124620.0,1
12.0,100000.0,M,M,450000.0,1.0,TYPE-B,44.0,1.0,ANNUAL,1,0.2222222222222222,929,2011,6,17,88484.0,1
12.0,100000.0,Unknown,M,549996.0,6.0,TYPE-B,61.0,0.0,SEMI-ANNUAL,2,0.1818195041418483,85,2013,10,8,122793.0,0
72.0,120005.16,Unknown,M,300000.0,1.0,TYPE-A,53.0,0.0,MONTHLY,0,0.4000172,827,2011,9,27,106583.0,1
17.0,121804.68,M,F,399996.0,1.0,TYPE-A,43.0,1.0,MONTHLY,3,0.30451474514745147,147,2013,8,7,86559.0,0
17.0,120002.94,Unknown,M,300000.0,1.0,TYPE-A,44.0,0.0,ANNUAL,2,0.4000098,276,2013,3,31,88572.0,0
12.0,100000.0,S,F,300000.0,1.0,TYPE-B,22.0,0.0,ANNUAL,1,0.3333333333333333,443,2012,10,15,44264.0,0
49.0,100000.0,M,M,399996.0,1.0,TYPE-B,46.0,3.0,ANNUAL,1,0.25000250002500024,1395,2010,3,8,92460.0,0
17.0,245839.2,M,F,3600000.0,1.0,TYPE-A,52.0,1.0,MONTHLY,3,0.06828866666666666,366,2012,12,31,104624.0,0
27.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,35.0,1.0,ANNUAL,1,0.1818195041418483,1393,2010,3,10,70350.0,1
17.0,130022.64,W,F,720000.0,1.0,TYPE-A,55.0,0.0,MONTHLY,3,0.180587,398,2012,11,29,110660.0,0
31.0,1008008.04,M,M,1500000.0,1.0,TYPE-B,54.0,1.0,MONTHLY,3,0.67200536,1784,2009,2,12,108486.0,1
49.0,150000.0,M,M,999996.0,1.0,TYPE-B,46.0,3.0,ANNUAL,1,0.1500006000024,1220,2010,8,30,92460.0,0
12.0,300000.0,Unknown,M,499992.0,1.0,TYPE-B,58.0,2.0,ANNUAL,1,0.6000096001536025,646,2012,3,26,116696.0,1
22.0,119994.48,M,M,600000.0,1.0,TYPE-A,54.0,3.0,MONTHLY,3,0.1999908,175,2013,7,10,108702.0,0
17.0,327999.4,M,M,150000.0,1.0,TYPE-A,58.0,1.0,QUARTERLY,2,2.186662666666667,366,2012,12,31,116696.0,0
63.0,119996.76,M,M,499992.0,2.0,TYPE-A,41.0,2.0,MONTHLY,0,0.2399973599577593,492,2012,8,27,82492.0,1
12.0,200000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,48.0,0.0,SEMI-ANNUAL,1,0.3636390082836966,1283,2010,6,28,96480.0,1
45.0,800000.0,S,M,800004.0,1.0,TYPE-B,49.0,0.0,ANNUAL,2,0.9999950000249999,1283,2010,6,28,98490.0,0
22.0,103085.94,M,M,600000.0,1.0,TYPE-A,60.0,3.0,SEMI-ANNUAL,3,0.17180990000000002,141,2013,8,13,120780.0,0
50.0,150000.0,M,M,800004.0,1.0,TYPE-B,45.0,3.0,MONTHLY,3,0.18749906250468748,1314,2010,5,28,90450.0,1
17.0,100000.0,Unknown,Unknown,549996.0,5.0,TYPE-B,66.0,0.0,SEMI-ANNUAL,3,0.1818195041418483,1631,2009,7,15,132594.0,0
93.0,121000.03,Unknown,F,499992.0,1.0,TYPE-A,50.0,0.0,ANNUAL,2,0.242003932062913,187,2013,6,28,100650.0,0
17.0,122980.32,M,F,399996.0,1.0,TYPE-A,46.0,2.0,MONTHLY,3,0.3074538745387454,124,2013,8,30,92598.0,0
100.0,103530.23,Unknown,M,549996.0,1.0,TYPE-A,76.0,0.0,ANNUAL,2,0.18823815082291506,1038,2011,2,28,152836.0,0
78.0,100514.19,Unknown,M,549996.0,1.0,TYPE-A,63.0,0.0,ANNUAL,1,0.18275440185019529,1016,2011,3,22,126693.0,0
17.0,100000.0,M,M,1100004.0,1.0,TYPE-B,30.0,1.0,ANNUAL,1,0.09090876033178061,1372,2010,3,31,60300.0,0
22.0,100000.42,Unknown,M,549996.0,6.0,TYPE-A,76.0,0.0,ANNUAL,1,0.1818202677837657,317,2013,2,18,152988.0,0
27.0,100000.0,M,F,300000.0,1.0,TYPE-B,44.0,2.0,ANNUAL,2,0.3333333333333333,1311,2010,5,31,88440.0,1
18.0,200000.0,M,M,480000.0,1.0,TYPE-B,67.0,2.0,ANNUAL,1,0.4166666666666667,1555,2009,9,29,134603.0,0
55.0,100000.0,M,M,290004.0,1.0,TYPE-B,40.0,3.0,SEMI-ANNUAL,1,0.34482283002993064,1282,2010,6,29,80400.0,0
59.0,108000.84,M,F,120000.0,1.0,TYPE-B,23.0,3.0,MONTHLY,1,0.900007,1848,2008,12,10,46184.0,1
12.0,100000.8,M,M,639996.0,1.0,TYPE-B,26.0,3.0,MONTHLY,0,0.1562522265764161,1981,2008,7,30,52208.0,1
17.0,132783.62,Unknown,M,549996.0,6.0,TYPE-A,68.0,1.0,SEMI-ANNUAL,3,0.2414265194655961,383,2012,12,14,136816.0,0
50.0,150000.0,M,M,500004.0,1.0,TYPE-B,45.0,3.0,ANNUAL,0,0.29999760001919984,1282,2010,6,29,90450.0,0
12.0,1999999.98,M,M,9799992.0,1.0,TYPE-B,58.0,2.0,SEMI-ANNUAL,1,0.20408179720963038,946,2011,5,31,116638.0,0
9.0,100000.0,M,F,549996.0,4.0,TYPE-B,42.0,2.0,ANNUAL,1,0.1818195041418483,1829,2008,12,29,84336.0,0
17.0,100000.0,M,M,350004.0,1.0,TYPE-B,35.0,1.0,SEMI-ANNUAL,1,0.28571102044548063,1906,2008,10,13,70280.0,0
12.0,200000.0,Unknown,M,549996.0,1.0,TYPE-B,50.0,3.0,ANNUAL,1,0.3636390082836966,1092,2011,1,5,100550.0,0
58.0,120000.96,S,M,500004.0,1.0,TYPE-B,24.0,0.0,MONTHLY,1,0.24000000000000002,1890,2008,10,29,48192.0,0
44.0,1000000.0,M,F,300000.0,1.0,TYPE-B,41.0,3.0,ANNUAL,2,3.3333333333333335,2164,2008,1,29,82328.0,0
17.0,100000.0,M,M,399996.0,1.0,TYPE-B,36.0,2.0,ANNUAL,1,0.25000250002500024,2197,2007,12,27,72252.0,0
27.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,67.0,2.0,SEMI-ANNUAL,3,0.1818195041418483,1227,2010,8,23,134670.0,1
40.0,750000.0,M,F,900000.0,1.0,TYPE-B,44.0,3.0,ANNUAL,0,0.8333333333333334,1615,2009,7,31,88396.0,0
12.0,199999.99,Unknown,F,549996.0,6.0,TYPE-B,72.0,2.0,ANNUAL,2,0.36363899010174616,992,2011,4,15,144792.0,0
27.0,100000.0,M,M,1047516.0,1.0,TYPE-B,46.0,2.0,ANNUAL,2,0.09546393563439604,1251,2010,7,30,92460.0,1
17.0,177738.31,M,F,459996.0,1.0,TYPE-A,57.0,3.0,ANNUAL,3,0.38639099035643787,190,2013,6,25,114741.0,0
17.0,111703.38,Unknown,M,600000.0,1.0,TYPE-A,56.0,0.0,ANNUAL,2,0.1861723,264,2013,4,12,112728.0,0
22.0,100000.0,M,M,200004.0,1.0,TYPE-B,40.0,2.0,SEMI-ANNUAL,0,0.499990000199996,1568,2009,9,16,80360.0,0
12.0,200000.0,M,M,960000.0,1.0,TYPE-B,35.0,3.0,ANNUAL,0,0.20833333333333334,355,2013,1,11,70455.0,0
17.0,111998.2,M,F,300000.0,2.0,TYPE-A,63.0,3.0,QUARTERLY,3,0.37332733333333334,281,2013,3,26,126819.0,0
17.0,100514.2,M,M,249996.0,1.0,TYPE-A,39.0,1.0,ANNUAL,2,0.4020632330117282,1192,2010,9,27,78390.0,1
36.0,150000.0,M,M,249996.0,1.0,TYPE-B,58.0,2.0,SEMI-ANNUAL,1,0.6000096001536025,1219,2010,8,31,116580.0,0
12.0,500000.0,M,F,1932264.0,2.0,TYPE-B,59.0,1.0,ANNUAL,1,0.2587638128123279,433,2012,10,25,118708.0,0
42.0,1000000.0,M,M,999996.0,1.0,TYPE-B,53.0,3.0,ANNUAL,2,1.000004000016,1440,2010,1,22,106530.0,1
12.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,78.0,0.0,ANNUAL,0,0.1818195041418483,1281,2010,6,30,156780.0,0
22.0,206000.0,M,M,1200000.0,5.0,TYPE-B,41.0,3.0,ANNUAL,1,0.17166666666666666,1497,2009,11,26,82369.0,0
12.0,500000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,87.0,2.0,ANNUAL,1,0.9090975207092415,1919,2008,9,30,174696.0,1
17.0,100000.0,S,M,600000.0,1.0,TYPE-B,30.0,0.0,ANNUAL,1,0.16666666666666666,1462,2009,12,31,60270.0,0
21.0,300000.0,M,M,549996.0,6.0,TYPE-B,63.0,2.0,ANNUAL,3,0.5454585124255449,1490,2009,12,3,126567.0,0
22.0,100000.0,S,M,1400004.0,1.0,TYPE-B,33.0,0.0,ANNUAL,1,0.07142836734752187,1832,2008,12,26,66264.0,1
17.0,329971.68,M,M,799992.0,1.0,TYPE-A,44.0,2.0,MONTHLY,3,0.4124687246872469,113,2013,9,10,88572.0,0
12.0,200000.0,M,M,3399996.0,1.0,TYPE-B,45.0,2.0,ANNUAL,0,0.058823598615998375,397,2012,11,30,90540.0,0
12.0,100000.0,M,M,999996.0,2.0,TYPE-B,50.0,1.0,ANNUAL,2,0.1000004000016,467,2012,9,21,100600.0,0
