MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,MEMBER_MARITAL_STATUS_embed_dim_0,MEMBER_MARITAL_STATUS_embed_dim_1,MEMBER_MARITAL_STATUS_embed_dim_2,MEMBER_GENDER_embed_dim_0,MEMBER_GENDER_embed_dim_1,MEMBERSHIP_PACKAGE_embed_dim_0,MEMBERSHIP_PACKAGE_embed_dim_1,PAYMENT_MODE_embed_dim_0,PAYMENT_MODE_embed_dim_1,PAYMENT_MODE_embed_dim_2
12.0,120000.96,600000.0,2.0,49.0,3.0,1,0.2000016,330,2013,2,5,98637.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
34.0,200000.0,600000.0,1.0,60.0,2.0,2,0.3333333333333333,1233,2010,8,17,120600.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
75.0,199999.94,999996.0,1.0,27.0,3.0,3,0.20000074000296,104,2013,9,19,54351.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
27.0,750000.0,9999996.0,1.0,38.0,1.0,0,0.075000030000012,1444,2010,1,18,76380.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
95.0,108715.44,249996.0,2.0,36.0,0.0,3,0.4348687178994864,124,2013,8,30,72468.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
96.0,119998.44,999996.0,2.0,39.0,0.0,2,0.11999891999567998,343,2013,1,23,78507.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
17.0,121856.16,499992.0,1.0,61.0,3.0,3,0.24371621945951136,525,2012,7,25,122732.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
39.0,100000.0,399996.0,1.0,46.0,1.0,0,0.25000250002500024,2127,2008,3,6,92368.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
32.0,149998.87,549996.0,6.0,75.0,0.0,1,0.27272720165237563,254,2013,4,22,150975.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,549996.0,6.0,62.0,2.0,2,0.1818195041418483,315,2013,2,20,124806.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
48.0,535000.0,950004.0,1.0,47.0,3.0,1,0.5631555235556903,1253,2010,7,28,94470.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,243795.12,799992.0,2.0,46.0,0.0,3,0.30474694746947467,93,2013,9,30,92598.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
61.0,100016.24,300000.0,1.0,43.0,1.0,0,0.3333874666666667,378,2012,12,19,86516.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
101.0,100212.83,549996.0,1.0,24.0,0.0,1,0.1822064705925134,1007,2011,3,31,48264.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,249996.0,1.0,29.0,1.0,1,0.4000064001024016,1997,2008,7,14,58232.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,100000.0,6000000.0,1.0,43.0,2.0,1,0.016666666666666666,621,2012,4,20,86516.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,200001.6,600000.0,1.0,62.0,3.0,0,0.333336,276,2013,3,31,124806.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
17.0,100000.44,799992.0,1.0,42.0,0.0,2,0.12500180001800018,138,2013,8,16,84546.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
38.0,500055.0,1500000.0,1.0,56.0,2.0,2,0.33337,1220,2010,8,30,112560.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,240000.0,1.0,54.0,1.0,1,0.4166666666666667,1360,2010,4,12,108540.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,160000.32,699996.0,1.0,22.0,0.0,2,0.22857319184681058,1175,2010,10,14,44220.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
12.0,100002.0,549996.0,1.0,58.0,3.0,1,0.18182314053193113,1119,2010,12,9,116580.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
49.0,100000.8,549996.0,4.0,35.0,2.0,1,0.18182095869788145,1897,2008,10,22,70280.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.0,180000.0,5.0,43.0,2.0,0,0.5555555555555556,2156,2008,2,6,86344.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,999996.0,1.0,36.0,3.0,1,0.1000004000016,1412,2010,2,19,72360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,120000.0,574992.0,1.0,37.0,3.0,0,0.20869855580599384,1349,2010,4,23,74370.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
89.0,246183.98,549996.0,6.0,64.0,0.0,2,0.44761049171266704,855,2011,8,30,128704.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
35.0,150000.0,999996.0,1.0,49.0,0.0,2,0.1500006000024,1486,2009,12,7,98441.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
17.0,121857.96,699996.0,1.0,49.0,0.0,2,0.17408379476454153,530,2012,7,20,98588.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,200000.0,1800000.0,1.0,37.0,3.0,1,0.1111111111111111,276,2013,3,31,74481.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,120000.96,600000.0,1.0,35.0,0.0,1,0.2000016,523,2012,7,27,70420.0,0.9988347,-1.1609448,-0.628458,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
22.0,100000.34,499992.0,1.0,50.0,2.0,3,0.20000388006208097,125,2013,8,29,100650.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
99.0,100574.96,549996.0,1.0,30.0,0.0,0,0.18286489356286229,1038,2011,2,28,60330.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094
12.0,200000.0,500004.0,1.0,24.0,0.0,1,0.3999968000255998,1330,2010,5,12,48240.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,300000.0,649992.0,1.0,37.0,0.0,1,0.4615441420817487,826,2011,9,28,74407.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,117303.84,8400000.0,1.0,51.0,1.0,1,0.013964742857142857,324,2013,2,11,102663.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,150003.36,799992.0,1.0,41.0,2.0,3,0.1875060750607506,156,2013,7,29,82533.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,120000.96,549996.0,1.0,39.0,0.0,0,0.21818515043745773,1223,2010,8,27,78390.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
17.0,120887.46,1999992.0,2.0,57.0,3.0,2,0.060443971775887104,154,2013,7,31,114741.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
27.0,500000.0,1200000.0,1.0,67.0,3.0,1,0.4166666666666667,1220,2010,8,30,134670.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100514.17,450000.0,1.0,51.0,2.0,1,0.22336482222222223,1181,2010,10,8,102510.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
58.0,240000.0,549996.0,4.0,36.0,1.0,3,0.4363668099404359,1224,2010,8,26,72360.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,200000.0,219996.0,1.0,51.0,0.0,2,0.9091074383170603,595,2012,5,16,102612.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,699996.0,1.0,39.0,1.0,3,0.1428579591883382,1398,2010,3,5,78390.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
80.0,147759.12,279996.0,2.0,44.0,0.0,3,0.5277186816954528,418,2012,11,9,88528.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,200000.0,549996.0,1.0,59.0,0.0,2,0.3636390082836966,1097,2010,12,31,118590.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,500004.0,1.0,33.0,3.0,1,0.1999984000127999,1409,2010,2,22,66330.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
93.0,240004.44,557220.0,2.0,52.0,0.0,2,0.43071756218369767,147,2013,8,7,104676.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
65.0,107996.04,252996.0,2.0,40.0,2.0,1,0.4268685670919698,519,2012,7,31,80480.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
59.0,102648.22,600000.0,2.0,46.0,3.0,1,0.17108036666666668,708,2012,1,24,92552.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
45.0,100000.0,1200000.0,1.0,50.0,3.0,3,0.08333333333333333,1409,2010,2,22,100500.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,150000.0,699996.0,1.0,34.0,3.0,2,0.21428693878250732,93,2013,9,30,68442.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
44.0,100000.0,450000.0,1.0,51.0,2.0,3,0.2222222222222222,1420,2010,2,11,102510.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
30.0,100000.0,549996.0,6.0,64.0,3.0,3,0.1818195041418483,1471,2009,12,22,128576.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
43.0,200000.0,180000.0,1.0,52.0,2.0,1,1.1111111111111112,1286,2010,6,25,104520.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
12.0,100200.0,350004.0,1.0,21.0,0.0,0,0.2862824424863716,1755,2009,3,13,42189.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,300006.0,999996.0,1.0,51.0,0.0,2,0.3000072000288001,1066,2011,1,31,102561.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,150000.0,949992.0,1.0,53.0,3.0,2,0.15789606649319152,919,2011,6,27,106583.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,134044.05,399996.0,1.0,29.0,0.0,3,0.33511347613476133,281,2013,3,26,58377.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,150000.23,421200.0,2.0,65.0,1.0,2,0.35612590218423557,187,2013,6,28,130845.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,549996.0,1.0,62.0,0.0,0,0.1818195041418483,1651,2009,6,25,124558.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,124198.92,1099992.0,1.0,48.0,3.0,3,0.11290893024676543,75,2013,10,18,96624.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
49.0,200000.0,6999996.0,1.0,45.0,2.0,0,0.028571444897968513,1296,2010,6,15,90450.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,119995.8,600000.0,2.0,34.0,0.0,1,0.199993,544,2012,7,6,68408.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,150000.0,500004.0,1.0,25.0,0.0,1,0.29999760001919984,1652,2009,6,24,50225.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,245004.0,1.0,44.0,1.0,0,0.40815660152487304,2378,2007,6,29,88308.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
22.0,100000.0,320004.0,5.0,23.0,0.0,1,0.31249609379882753,1451,2010,1,11,46230.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
29.0,100000.0,549996.0,6.0,66.0,3.0,0,0.1818195041418483,1378,2010,3,25,132660.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,167555.06,549996.0,6.0,70.0,0.0,3,0.30464777925657643,191,2013,6,24,140910.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,104666.9,500004.0,1.0,37.0,3.0,1,0.20933212534299725,1650,2009,6,26,74333.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,280000.0,1080000.0,2.0,41.0,3.0,1,0.25925925925925924,672,2012,2,29,82492.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,275002.2,549996.0,1.0,59.0,0.0,2,0.500007636419174,1219,2010,8,31,118590.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.8,500004.0,1.0,25.0,0.0,1,0.2,2113,2008,3,20,50200.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.0,1200000.0,2.0,40.0,0.0,1,0.08333333333333333,642,2012,3,30,80480.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,160000.56,549996.0,6.0,63.0,2.0,2,0.29091222481618045,366,2012,12,31,126756.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094
22.0,103089.98,439992.0,1.0,60.0,0.0,3,0.23429966908489244,170,2013,7,15,120780.0,0.9988347,-1.1609448,-0.628458,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
54.0,100000.0,900000.0,1.0,40.0,2.0,2,0.1111111111111111,1219,2010,8,31,80400.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
91.0,113423.36,1299996.0,2.0,50.0,0.0,1,0.0872490069200213,76,2013,10,17,100650.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
25.0,600000.0,6000000.0,1.0,59.0,1.0,0,0.1,1539,2009,10,15,118531.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
43.0,100000.0,800004.0,1.0,52.0,1.0,2,0.12499937500312498,1373,2010,3,30,104520.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,549996.0,1.0,62.0,0.0,3,0.1818195041418483,1211,2010,9,8,124620.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
27.0,100000.0,300000.0,1.0,50.0,3.0,3,0.3333333333333333,1349,2010,4,23,100500.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,250000.0,1069992.0,2.0,47.0,2.0,0,0.23364660670360152,650,2012,3,22,94564.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
20.0,200000.0,549996.0,4.0,75.0,1.0,3,0.3636390082836966,1237,2010,8,13,150750.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
50.0,100000.0,300000.0,1.0,44.0,0.0,1,0.3333333333333333,1372,2010,3,31,88440.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,120639.6,549996.0,6.0,72.0,0.0,3,0.21934632251870922,276,2013,3,31,144936.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
73.0,101316.84,615000.0,1.0,30.0,3.0,1,0.16474282926829267,618,2012,4,23,60360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
17.0,100000.72,399996.0,2.0,42.0,2.0,1,0.25000430004300045,276,2013,3,31,84546.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
76.0,349999.69,799992.0,2.0,27.0,0.0,3,0.4375039875398754,723,2012,1,9,54324.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,500000.0,549996.0,6.0,71.0,2.0,2,0.9090975207092415,276,2013,3,31,142923.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
17.0,247416.48,1500000.0,2.0,59.0,0.0,3,0.16494432,352,2013,1,14,118767.0,0.9988347,-1.1609448,-0.628458,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
17.0,180830.52,3999996.0,5.0,41.0,2.0,3,0.045207675207675206,558,2012,6,22,82492.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
31.0,100000.0,549996.0,6.0,60.0,1.0,2,0.1818195041418483,1283,2010,6,28,120600.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,206180.01,429996.0,2.0,51.0,3.0,2,0.47949285574749534,51,2013,11,11,102663.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,123692.04,300000.0,1.0,37.0,3.0,2,0.4123068,531,2012,7,19,74444.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
17.0,135698.77,450000.0,2.0,53.0,1.0,0,0.3015528222222222,168,2013,7,17,106689.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,150000.0,249996.0,5.0,43.0,2.0,1,0.6000096001536025,1868,2008,11,20,86344.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,104000.0,500004.0,1.0,36.0,3.0,1,0.20799833601331189,1496,2009,11,27,72324.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
12.0,100002.0,600000.0,1.0,62.0,3.0,1,0.16667,1013,2011,3,25,124682.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
22.0,103254.7,279996.0,2.0,64.0,2.0,3,0.3687720538864841,162,2013,7,23,128832.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
17.0,100000.0,1200000.0,1.0,36.0,1.0,0,0.08333333333333333,1737,2009,3,31,72324.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,500004.0,5.0,26.0,0.0,0,0.1999984000127999,1414,2010,2,17,52260.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
17.0,100000.47,549996.0,1.0,65.0,0.0,0,0.1818203586935178,1681,2009,5,26,130585.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,110532.84,600000.0,2.0,37.0,3.0,2,0.1842214,553,2012,6,27,74444.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
22.0,119999.9,999996.0,2.0,36.0,3.0,0,0.12000038000152,112,2013,9,11,72468.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,240892.2,549996.0,6.0,61.0,2.0,3,0.43798900355638953,330,2013,2,5,122793.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,100000.0,300000.0,1.0,39.0,1.0,0,0.3333333333333333,1211,2010,9,8,78390.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,120000.96,600000.0,1.0,28.0,1.0,2,0.2000016,894,2011,7,22,56308.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
58.0,130000.0,500004.0,1.0,36.0,1.0,3,0.25999792001663985,1316,2010,5,26,72360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
68.0,120000.0,549996.0,1.0,42.0,1.0,2,0.21818340497021796,1315,2010,5,27,84420.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,119900.0,549996.0,1.0,62.0,2.0,2,0.21800158546607612,1160,2010,10,29,124620.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,726996.0,2.0,58.0,0.0,1,0.13755233866486197,276,2013,3,31,116754.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
38.0,100000.0,2000004.0,1.0,57.0,3.0,0,0.0499999000002,1350,2010,4,22,114570.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,200000.0,500004.0,1.0,28.0,1.0,1,0.3999968000255998,1330,2010,5,12,56280.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
46.0,100000.0,500004.0,1.0,48.0,2.0,2,0.1999984000127999,1211,2010,9,8,96480.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
49.0,100000.0,549996.0,6.0,75.0,3.0,3,0.1818195041418483,1619,2009,7,27,150675.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
