MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,START_YEAR,START_MONTH,START_DAY,MEMBER_MARITAL_STATUS_D,MEMBER_MARITAL_STATUS_M,MEMBER_MARITAL_STATUS_S,MEMBER_MARITAL_STATUS_Unknown,MEMBER_MARITAL_STATUS_W,MEMBER_GENDER_F,MEMBER_GENDER_M,MEMBER_GENDER_Unknown,MEMBERSHIP_PACKAGE_TYPE-A,MEMBERSHIP_PACKAGE_TYPE-B,PAYMENT_MODE_ANNUAL,PAYMENT_MODE_MONTHLY,PAYMENT_MODE_QUARTERLY,PAYMENT_MODE_SEMI-ANNUAL,PAYMENT_MODE_SINGLE-PREMIUM
32.0,199999.0,500004.0,1.0,63.0,1.0,1,0.39999480004159965,2010,2,22,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
31.0,310957.76,999996.0,1.0,48.0,2.0,1,0.3109590038360154,2010,2,26,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
22.0,100000.0,600000.0,1.0,36.0,2.0,0,0.16666666666666666,2010,12,20,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,121903.2,399996.0,2.0,57.0,3.0,1,0.3047610476104761,2013,10,22,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
12.0,722000.0,999996.0,1.0,41.0,2.0,1,0.722002888011552,2013,2,28,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,105156.0,549996.0,6.0,77.0,0.0,1,0.191194117775402,2013,11,26,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
71.0,101316.84,1500000.0,1.0,30.0,2.0,1,0.06754456,2013,8,27,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
17.0,150000.15,1599996.0,1.0,56.0,0.0,1,0.0937503281258203,2013,3,14,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
94.0,120617.28,549996.0,1.0,49.0,0.0,0,0.21930574040538475,2011,3,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
22.0,100000.0,399996.0,1.0,23.0,0.0,2,0.25000250002500024,2010,2,17,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100800.0,492000.0,5.0,42.0,2.0,0,0.2048780487804878,2009,1,9,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,100000.0,600000.0,1.0,44.0,3.0,1,0.16666666666666666,2009,12,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,100000.0,1400004.0,1.0,30.0,1.0,1,0.07142836734752187,2008,3,13,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,111337.36,549996.0,6.0,69.0,1.0,2,0.20243303587662456,2013,10,8,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
12.0,1200024.0,195600.0,1.0,49.0,3.0,2,6.135092024539877,2011,3,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
81.0,149999.6,1699992.0,1.0,52.0,0.0,2,0.08823547404928965,2012,7,31,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
64.0,100000.8,500004.0,1.0,18.0,0.0,1,0.2,2008,8,28,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
32.0,125040.0,288000.0,1.0,28.0,0.0,0,0.43416666666666665,2013,11,14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
12.0,100000.8,500004.0,1.0,45.0,1.0,0,0.2,2009,5,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
88.0,301544.7,549996.0,1.0,44.0,0.0,2,0.5482670783060241,2011,3,31,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
17.0,117324.67,499992.0,1.0,53.0,1.0,3,0.23465309444951118,2013,3,31,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
33.0,106668.0,549996.0,6.0,61.0,1.0,3,0.19394322867802674,2010,5,28,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
44.0,150789.56,2499996.0,1.0,61.0,1.0,1,0.060315920505472805,2011,3,31,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.0,349992.0,1.0,44.0,3.0,1,0.28572081647580516,2012,2,27,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,120000.96,300000.0,5.0,40.0,3.0,0,0.4000032,2008,12,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
58.0,111132.26,999996.0,2.0,47.0,2.0,2,0.11113270453081812,2011,11,28,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
55.0,120000.0,500004.0,1.0,39.0,2.0,0,0.23999808001535988,2010,3,22,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
13.0,100000.0,300000.0,1.0,62.0,3.0,1,0.3333333333333333,2008,12,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,119999.88,450000.0,1.0,35.0,3.0,2,0.2666664,2009,3,31,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,205000.0,600000.0,1.0,34.0,3.0,1,0.3416666666666667,2012,6,29,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
9.0,100000.0,600000.0,1.0,26.0,0.0,1,0.16666666666666666,2010,2,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
32.0,133443.97,549996.0,6.0,74.0,1.0,2,0.24262716456119682,2013,3,31,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
99.0,164999.96,799992.0,1.0,36.0,0.0,3,0.20625201252012518,2011,9,27,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,119996.04,300000.0,2.0,59.0,2.0,2,0.3999868,2013,1,29,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
17.0,100000.0,500004.0,1.0,48.0,2.0,2,0.1999984000127999,2009,3,30,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
74.0,100000.0,549996.0,1.0,38.0,0.0,1,0.1818195041418483,2009,7,31,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
26.0,200000.0,549996.0,6.0,68.0,2.0,3,0.3636390082836966,2010,5,17,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17.0,137656.66,349992.0,2.0,63.0,2.0,1,0.3933137328853231,2013,3,31,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
17.0,101999.4,450000.0,1.0,52.0,3.0,3,0.22666533333333333,2013,5,24,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
17.0,102000.0,549996.0,6.0,83.0,2.0,3,0.18545589422468528,2010,1,29,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
17.0,111623.76,300000.0,2.0,43.0,0.0,3,0.3720792,2012,7,20,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
17.0,119989.08,600000.0,2.0,44.0,1.0,3,0.19998180000000002,2013,5,30,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
17.0,309237.96,549996.0,1.0,49.0,2.0,3,0.5622549254903673,2013,3,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
31.0,300000.0,549996.0,6.0,64.0,0.0,3,0.5454585124255449,2010,2,15,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
12.0,100000.0,549996.0,6.0,62.0,3.0,3,0.1818195041418483,2012,6,27,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
71.0,147759.03,199992.0,1.0,34.0,1.0,3,0.7388247029881195,2012,10,9,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12.0,175000.0,999996.0,1.0,43.0,1.0,2,0.17500070000280002,2011,12,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
30.0,120000.0,150000.0,1.0,55.0,1.0,1,0.8,2009,5,29,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
88.0,204999.92,109992.0,2.0,43.0,0.0,3,1.8637711833587898,2012,11,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
82.0,100012.4,600000.0,2.0,55.0,0.0,1,0.16668733333333333,2013,2,14,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,100000.0,399996.0,1.0,40.0,2.0,1,0.25000250002500024,2010,1,29,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,100000.0,399996.0,1.0,46.0,2.0,0,0.25000250002500024,2010,5,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
12.0,100000.0,650004.0,1.0,42.0,3.0,1,0.1538452071064178,2011,2,18,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,124198.92,999996.0,1.0,48.0,1.0,3,0.12419941679766719,2013,1,10,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
22.0,100005.0,549996.0,1.0,60.0,0.0,0,0.1818285951170554,2008,4,28,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
17.0,100000.0,549996.0,1.0,40.0,0.0,3,0.1818195041418483,2007,10,19,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22.0,144194.64,900000.0,5.0,56.0,2.0,2,0.1602162666666667,2013,8,22,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
73.0,249999.81,649992.0,2.0,56.0,3.0,3,0.38461982609016726,2013,1,10,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,121199.88,699996.0,5.0,45.0,3.0,0,0.1731436751067149,2009,1,23,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17.0,132717.36,349992.0,1.0,38.0,1.0,3,0.3792011245971336,2013,10,31,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
27.0,100000.0,350004.0,5.0,49.0,3.0,1,0.28571102044548063,2010,1,29,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
68.0,100000.0,1241004.0,1.0,24.0,0.0,2,0.08057991755062836,2010,7,30,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
27.0,750000.0,750000.0,1.0,36.0,2.0,2,1.0,2010,2,25,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
39.0,110000.0,350004.0,1.0,45.0,2.0,1,0.3142821224900287,2008,10,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17.0,116364.12,199992.0,2.0,47.0,2.0,1,0.5818438737549502,2013,5,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
12.0,100000.0,300000.0,1.0,59.0,1.0,0,0.3333333333333333,2009,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
12.0,499999.99,999996.0,1.0,49.0,1.0,2,0.50000199000796,2012,2,22,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
71.0,199999.92,549996.0,6.0,64.0,0.0,3,0.3636388628280933,2013,9,25,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,1500000.0,499992.0,2.0,59.0,0.0,1,3.0000480007680124,2012,3,30,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
96.0,129998.9,300000.0,6.0,73.0,0.0,2,0.43332966666666667,2013,3,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,100000.0,499992.0,2.0,48.0,2.0,2,0.2000032000512008,2012,1,16,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
22.0,103580.0,999996.0,1.0,35.0,2.0,1,0.10358041432165728,2009,12,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
74.0,225000.34,549996.0,6.0,66.0,0.0,3,0.40909450250547275,2013,3,31,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
22.0,100000.0,300000.0,1.0,45.0,2.0,1,0.3333333333333333,2009,2,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,100000.68,2000004.0,1.0,42.0,2.0,1,0.050000239999519996,2009,12,30,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
29.0,112500.0,549996.0,6.0,66.0,2.0,1,0.20454694215957933,2010,2,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,185000.0,600000.0,1.0,37.0,1.0,3,0.30833333333333335,2010,1,11,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
44.0,103258.08,549996.0,6.0,61.0,2.0,0,0.18774332904239305,2011,3,8,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
17.0,105223.0,2600004.0,1.0,36.0,3.0,0,0.04047032235335023,2009,5,29,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,253421.28,3000000.0,1.0,52.0,3.0,3,0.08447376,2013,10,8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
22.0,100000.06,300000.0,1.0,36.0,3.0,0,0.3333335333333333,2009,3,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,195000.0,499992.0,2.0,24.0,3.0,0,0.3900062400998416,2012,3,21,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
22.0,100005.0,500004.0,1.0,36.0,1.0,3,0.20000839993280053,2008,1,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,194887.44,199992.0,6.0,73.0,0.0,3,0.9744761790471619,2012,6,29,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
27.0,150000.0,399996.0,1.0,28.0,3.0,1,0.37500375003750036,2008,1,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,539999.94,638328.0,1.0,56.0,3.0,1,0.8459599766891002,2011,8,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,499992.0,2.0,75.0,2.0,1,0.2000032000512008,2012,2,29,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
54.0,100000.0,699996.0,1.0,40.0,3.0,2,0.1428579591883382,2010,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,999996.0,1.0,63.0,2.0,0,0.1000004000016,2009,6,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
41.0,199999.0,5000004.0,1.0,44.0,2.0,1,0.0399997680001856,2008,2,29,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
43.0,800000.0,9999996.0,1.0,41.0,1.0,1,0.0800000320000128,2008,11,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
45.0,100000.0,200004.0,1.0,50.0,1.0,1,0.499990000199996,2010,2,26,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
43.0,199999.0,504000.0,1.0,42.0,2.0,0,0.3968234126984127,2008,3,24,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,150000.0,600000.0,1.0,40.0,3.0,2,0.25,2010,12,24,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,101990.64,549996.0,6.0,65.0,2.0,2,0.18543887591909758,2013,1,31,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
12.0,100000.0,399996.0,1.0,19.0,0.0,2,0.25000250002500024,2011,9,30,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
17.0,107601.22,999996.0,1.0,42.0,0.0,3,0.10760165040660163,2013,8,26,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
34.0,150000.0,300000.0,1.0,60.0,2.0,1,0.5,2010,8,16,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
38.0,100292.0,800004.0,1.0,57.0,2.0,2,0.12536437317813412,2010,7,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
40.0,300000.0,600000.0,1.0,54.0,1.0,2,0.5,2010,7,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,800004.0,1.0,36.0,2.0,0,0.12499937500312498,2009,7,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,100514.2,600000.0,1.0,40.0,3.0,0,0.16752366666666665,2011,1,7,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
65.0,100000.0,549996.0,1.0,82.0,0.0,2,0.1818195041418483,2010,8,27,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
17.0,100000.0,300000.0,1.0,45.0,3.0,0,0.3333333333333333,2008,11,5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
45.0,100000.0,500004.0,1.0,50.0,1.0,0,0.1999984000127999,2010,3,29,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
28.0,125000.0,1500000.0,1.0,66.0,1.0,2,0.08333333333333333,2010,8,27,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
45.0,120000.96,549996.0,1.0,39.0,2.0,1,0.21818515043745773,2008,10,24,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,150000.0,500004.0,1.0,40.0,1.0,0,0.29999760001919984,2009,9,25,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,100000.0,500004.0,1.0,60.0,1.0,1,0.1999984000127999,2009,1,23,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
65.0,253875.0,1399992.0,2.0,39.0,1.0,3,0.18134032194469682,2011,11,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.0,140004.0,1.0,19.0,0.0,1,0.7142653067055227,2010,8,18,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
40.0,100000.0,500004.0,1.0,54.0,3.0,2,0.1999984000127999,2010,3,11,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
79.0,249999.81,649992.0,1.0,50.0,0.0,2,0.38461982609016726,2013,5,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
76.0,100514.7,320004.0,1.0,27.0,0.0,0,0.31410451119361005,2011,1,20,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
73.0,225000.34,600000.0,1.0,61.0,2.0,2,0.37500056666666665,2013,3,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
82.0,231999.64,1599996.0,1.0,76.0,0.0,3,0.14500013750034377,2013,3,28,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,103089.44,1500000.0,1.0,44.0,3.0,1,0.06872629333333334,2013,9,6,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
22.0,100000.0,600000.0,1.0,29.0,2.0,0,0.16666666666666666,2008,12,29,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
27.0,100003.21,450000.0,1.0,48.0,2.0,2,0.22222935555555556,2012,2,23,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
17.0,100000.8,549996.0,6.0,83.0,0.0,2,0.18182095869788145,2009,4,21,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
12.0,100000.0,1291236.0,1.0,56.0,0.0,1,0.07744517655951352,2010,3,15,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
32.0,101814.16,549996.0,6.0,60.0,0.0,1,0.18511800085818805,2013,1,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
88.0,102387.12,499992.0,2.0,41.0,0.0,1,0.20477751644026304,2013,9,23,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
12.0,151151.0,450000.0,2.0,56.0,2.0,1,0.3358911111111111,2012,2,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
22.0,103090.06,799992.0,2.0,3.0,1.0,2,0.1288638636386364,2013,7,22,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
22.0,123705.36,399996.0,1.0,65.0,0.0,3,0.3092664926649267,2013,7,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
12.0,100000.0,300000.0,1.0,44.0,2.0,2,0.3333333333333333,2010,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
48.0,100000.0,399996.0,1.0,47.0,3.0,1,0.25000250002500024,2010,2,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
69.0,299999.95,600000.0,2.0,62.0,3.0,2,0.4999999166666667,2013,4,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
53.0,100000.0,999996.0,1.0,42.0,3.0,3,0.1000004000016,2010,7,7,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
47.0,132001.08,540000.0,1.0,38.0,1.0,0,0.2444464444444444,2008,10,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
12.0,200000.0,1440000.0,1.0,27.0,3.0,0,0.1388888888888889,2008,3,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,604968.0,1.0,46.0,1.0,0,0.16529799923301727,2011,10,31,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
12.0,120000.0,582000.0,1.0,62.0,2.0,1,0.20618556701030927,2010,1,29,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,100000.0,600000.0,1.0,28.0,3.0,0,0.16666666666666666,2007,10,31,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
27.0,719997.84,649992.0,2.0,51.0,1.0,0,1.1077026178783738,2011,11,9,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
12.0,100000.0,549996.0,4.0,30.0,1.0,0,0.1818195041418483,2008,9,22,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,100000.0,2248068.0,1.0,41.0,1.0,0,0.04448264020483366,2010,7,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
9.0,120000.96,300000.0,1.0,43.0,2.0,1,0.4000032,2008,12,30,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
71.0,199999.74,499992.0,6.0,65.0,0.0,3,0.4000058800940815,2013,2,26,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
72.0,120000.0,99996.0,1.0,21.0,0.0,1,1.2000480019200768,2010,3,22,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
22.0,199998.96,399996.0,2.0,50.0,2.0,3,0.5000024000240002,2013,9,30,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
12.0,100000.0,320004.0,5.0,52.0,3.0,0,0.31249609379882753,2010,7,20,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,100000.0,350004.0,1.0,36.0,2.0,1,0.28571102044548063,2010,10,11,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
17.0,119999.0,499992.0,2.0,57.0,1.0,2,0.24000184002944047,2013,5,31,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
80.0,100000.1,234996.0,2.0,67.0,0.0,0,0.42553958365248773,2013,4,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.0,600000.0,2.0,28.0,2.0,3,0.16666666666666666,2012,2,24,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
31.0,120000.96,399996.0,1.0,54.0,2.0,2,0.30000540005400056,2008,2,8,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,200000.0,231996.0,2.0,42.0,1.0,1,0.862083829031535,2013,3,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
90.0,178720.21,499992.0,2.0,71.0,0.0,3,0.3574461391382262,2012,5,24,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.0,300000.0,2.0,35.0,2.0,2,0.3333333333333333,2012,5,31,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17.0,123707.97,349992.0,2.0,48.0,2.0,3,0.35345942192964414,2013,3,28,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
21.0,200000.0,249996.0,1.0,63.0,2.0,3,0.8000128002048033,2009,11,30,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
100.0,100484.64,549996.0,1.0,36.0,0.0,1,0.18270067418672137,2011,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
38.0,112220.0,10339200.0,1.0,36.0,3.0,0,0.010853837821108017,2006,11,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
12.0,120000.96,499992.0,2.0,76.0,0.0,3,0.24000576009216149,2011,12,16,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
17.0,122873.71,300000.0,1.0,45.0,0.0,3,0.40957903333333334,2013,4,16,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,250000.0,1500000.0,2.0,44.0,1.0,1,0.16666666666666666,2013,9,30,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,113998.48,600000.0,1.0,55.0,2.0,1,0.18999746666666667,2013,1,18,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
42.0,100358.12,549996.0,6.0,63.0,0.0,0,0.18247063615008108,2012,12,27,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
13.0,100000.0,350004.0,1.0,71.0,1.0,3,0.28571102044548063,2008,12,22,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
27.0,120000.0,200004.0,1.0,68.0,1.0,0,0.5999880002399952,2010,7,22,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
71.0,100514.7,586584.0,1.0,33.0,1.0,2,0.1713560206210875,2011,1,6,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
80.0,100000.0,549996.0,1.0,62.0,0.0,1,0.1818195041418483,2009,7,20,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
12.0,200000.0,999996.0,6.0,73.0,1.0,1,0.2000008000032,2012,11,23,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
27.0,100000.0,999996.0,5.0,27.0,2.0,2,0.1000004000016,2009,12,16,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
56.0,100000.0,800004.0,1.0,38.0,1.0,1,0.12499937500312498,2010,8,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,100000.0,125004.0,1.0,47.0,3.0,1,0.7999744008191738,2007,12,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
74.0,100000.0,549996.0,1.0,43.0,0.0,2,0.1818195041418483,2010,5,17,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
36.0,200000.0,825000.0,1.0,48.0,0.0,1,0.24242424242424243,2009,8,31,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
17.0,206180.05,3999996.0,1.0,64.0,3.0,2,0.051545064045064044,2013,8,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
22.0,124999.79,549996.0,6.0,72.0,0.0,3,0.22727399835635168,2013,10,14,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
50.0,100000.0,260004.0,1.0,45.0,2.0,1,0.38460946754665315,2010,3,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,100000.0,549996.0,6.0,62.0,1.0,2,0.1818195041418483,2013,2,8,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
87.0,100514.19,549996.0,6.0,70.0,0.0,3,0.18275440185019529,2011,2,21,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.0,549996.0,1.0,45.0,0.0,3,0.1818195041418483,2010,1,29,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
12.0,100000.0,1299996.0,1.0,39.0,2.0,1,0.07692331361019572,2010,9,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,125000.0,500004.0,1.0,57.0,1.0,2,0.24999800001599987,2010,1,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,199999.99,850284.0,1.0,56.0,3.0,2,0.23521551622751927,2011,4,20,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,149988.23,549996.0,6.0,64.0,1.0,3,0.272707856057135,2013,2,28,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
40.0,100000.0,600000.0,1.0,54.0,1.0,2,0.16666666666666666,2010,5,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
43.0,500000.48,1599996.0,2.0,62.0,3.0,1,0.3125010812527031,2013,1,17,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
17.0,309267.72,600000.0,1.0,59.0,2.0,3,0.5154462,2013,2,28,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
